,SODAR-100,confidence,fill_method,data_quality
2022-04-05 20:10:00,4.29,1.0,original,original
2022-04-05 20:20:00,4.77,1.0,original,original
2022-04-05 20:30:00,4.95,1.0,original,original
2022-04-05 20:40:00,5.24,1.0,original,original
2022-04-05 20:50:00,5.36,1.0,original,original
2022-04-05 21:00:00,6.13,1.0,original,original
2022-04-05 21:10:00,6.08,1.0,original,original
2022-04-05 21:20:00,6.61,1.0,original,original
2022-04-05 21:30:00,5.87,1.0,original,original
2022-04-05 21:40:00,5.25,1.0,original,original
2022-04-05 21:50:00,5.46,1.0,original,original
2022-04-05 22:00:00,5.41,1.0,original,original
2022-04-05 22:10:00,5.79,1.0,original,original
2022-04-05 22:20:00,5.81,1.0,original,original
2022-04-05 22:30:00,5.02,1.0,original,original
2022-04-05 22:40:00,5.43,1.0,original,original
2022-04-05 22:50:00,5.71,1.0,original,original
2022-04-05 23:00:00,5.51,1.0,original,original
2022-04-05 23:10:00,6.38,1.0,original,original
2022-04-05 23:20:00,6.5,1.0,original,original
2022-04-05 23:30:00,5.73,1.0,original,original
2022-04-05 23:40:00,5.43,1.0,original,original
2022-04-05 23:50:00,5.69,1.0,original,original
2022-04-06 00:00:00,5.66,1.0,original,original
2022-04-06 00:10:00,5.76,1.0,original,original
2022-04-06 00:20:00,5.11,1.0,original,original
2022-04-06 00:30:00,5.24,1.0,original,original
2022-04-06 00:40:00,5.21,1.0,original,original
2022-04-06 00:50:00,4.81,1.0,original,original
2022-04-06 01:00:00,4.26,1.0,original,original
2022-04-06 01:10:00,4.19,1.0,original,original
2022-04-06 01:20:00,4.49,1.0,original,original
2022-04-06 01:30:00,5.83,1.0,original,original
2022-04-06 01:40:00,5.66,1.0,original,original
2022-04-06 01:50:00,9.54,1.0,original,original
2022-04-06 02:00:00,3.89,1.0,original,original
2022-04-06 02:10:00,3.98,1.0,original,original
2022-04-06 02:20:00,2.49,0.9875,interpolation,original
2022-04-06 02:30:00,1.0,0.9875,interpolation,original
2022-04-06 02:40:00,2.76,1.0,original,original
2022-04-06 02:50:00,1.98,1.0,original,original
2022-04-06 03:00:00,1.89,1.0,original,original
2022-04-06 03:10:00,2.03,1.0,original,original
2022-04-06 03:20:00,1.58,1.0,original,original
2022-04-06 03:30:00,1.39,1.0,original,original
2022-04-06 03:40:00,2.46,1.0,original,original
2022-04-06 03:50:00,3.41,1.0,original,original
2022-04-06 04:00:00,4.109999999999999,0.9875,interpolation,original
2022-04-06 04:10:00,4.81,0.9875,interpolation,original
2022-04-06 04:20:00,5.21,1.0,original,original
2022-04-06 04:30:00,4.92,1.0,original,original
2022-04-06 04:40:00,4.51,1.0,original,original
2022-04-06 04:50:00,3.71,1.0,original,original
2022-04-06 05:00:00,3.0,1.0,original,original
2022-04-06 05:10:00,2.3,1.0,original,original
2022-04-06 05:20:00,2.99,1.0,original,original
2022-04-06 05:30:00,3.96,1.0,original,original
2022-04-06 05:40:00,3.86,1.0,original,original
2022-04-06 05:50:00,3.66,1.0,original,original
2022-04-06 06:00:00,4.11,1.0,original,original
2022-04-06 06:10:00,4.2,1.0,original,original
2022-04-06 06:20:00,3.46,1.0,original,original
2022-04-06 06:30:00,3.2,1.0,original,original
2022-04-06 06:40:00,3.07,1.0,original,original
2022-04-06 06:50:00,3.18,1.0,original,original
2022-04-06 07:00:00,2.64,1.0,original,original
2022-04-06 07:10:00,3.46,1.0,original,original
2022-04-06 07:20:00,3.96,1.0,original,original
2022-04-06 07:30:00,3.8,1.0,original,original
2022-04-06 07:40:00,3.4,1.0,original,original
2022-04-06 07:50:00,3.17,1.0,original,original
2022-04-06 08:00:00,3.34,1.0,original,original
2022-04-06 08:10:00,3.14,1.0,original,original
2022-04-06 08:20:00,2.63,1.0,original,original
2022-04-06 08:30:00,3.46,1.0,original,original
2022-04-06 08:40:00,4.46,1.0,original,original
2022-04-06 08:50:00,4.05,1.0,original,original
2022-04-06 09:00:00,4.29,1.0,original,original
2022-04-06 09:10:00,3.27,1.0,original,original
2022-04-06 09:20:00,3.94,1.0,original,original
2022-04-06 09:30:00,3.67,1.0,original,original
2022-04-06 09:40:00,4.63,1.0,original,original
2022-04-06 09:50:00,4.17,1.0,original,original
2022-04-06 10:00:00,3.8,1.0,original,original
2022-04-06 10:10:00,4.65,1.0,original,original
2022-04-06 10:20:00,4.41,1.0,original,original
2022-04-06 10:30:00,4.97,1.0,original,original
2022-04-06 10:40:00,4.83,1.0,original,original
2022-04-06 10:50:00,5.1,1.0,original,original
2022-04-06 11:00:00,5.84,1.0,original,original
2022-04-06 11:10:00,7.0,1.0,original,original
2022-04-06 11:20:00,7.0,1.0,original,original
2022-04-06 11:30:00,7.06,1.0,original,original
2022-04-06 11:40:00,6.63,1.0,original,original
2022-04-06 11:50:00,7.79,1.0,original,original
2022-04-06 12:00:00,7.86,1.0,original,original
2022-04-06 12:10:00,6.77,1.0,original,original
2022-04-06 12:20:00,6.85,1.0,original,original
2022-04-06 12:30:00,7.37,1.0,original,original
2022-04-06 12:40:00,7.27,1.0,original,original
2022-04-06 12:50:00,7.97,1.0,original,original
2022-04-06 13:00:00,7.22,1.0,original,original
2022-04-06 13:10:00,9.5,1.0,original,original
2022-04-06 13:20:00,7.78,1.0,original,original
2022-04-06 13:30:00,7.94,1.0,original,original
2022-04-06 13:40:00,7.42,1.0,original,original
2022-04-06 13:50:00,7.96,1.0,original,original
2022-04-06 14:00:00,6.98,1.0,original,original
2022-04-06 14:10:00,7.34,1.0,original,original
2022-04-06 14:20:00,8.36,1.0,original,original
2022-04-06 14:30:00,8.19,1.0,original,original
2022-04-06 14:40:00,8.21,1.0,original,original
2022-04-06 14:50:00,9.09,1.0,original,original
2022-04-06 15:00:00,8.52,1.0,original,original
2022-04-06 15:10:00,9.52,1.0,original,original
2022-04-06 15:20:00,9.14,1.0,original,original
2022-04-06 15:30:00,7.54,1.0,original,original
2022-04-06 15:40:00,8.13,1.0,original,original
2022-04-06 15:50:00,8.66,1.0,original,original
2022-04-06 16:00:00,7.25,1.0,original,original
2022-04-06 16:10:00,7.41,1.0,original,original
2022-04-06 16:20:00,6.56,1.0,original,original
2022-04-06 16:30:00,5.34,1.0,original,original
2022-04-06 16:40:00,3.99,1.0,original,original
2022-04-06 16:50:00,2.98,1.0,original,original
2022-04-06 17:00:00,2.83,1.0,original,original
2022-04-06 17:10:00,3.08,1.0,original,original
2022-04-06 17:20:00,2.91,1.0,original,original
2022-04-06 17:30:00,3.08,1.0,original,original
2022-04-06 17:40:00,5.73,1.0,original,original
2022-04-06 17:50:00,12.33,1.0,original,original
2022-04-06 18:00:00,9.96,1.0,original,original
2022-04-06 18:10:00,9.375,0.9125,interpolation,original
2022-04-06 18:20:00,8.790000000000001,0.9125,interpolation,original
2022-04-06 18:30:00,8.205,0.9125,interpolation,original
2022-04-06 18:40:00,7.620000000000001,0.9125,interpolation,original
2022-04-06 18:50:00,7.035,0.9125,interpolation,original
2022-04-06 19:00:00,6.45,0.9125,interpolation,original
2022-04-06 19:10:00,5.865,0.9125,interpolation,original
2022-04-06 19:20:00,5.28,0.9125,interpolation,original
2022-04-06 19:30:00,4.21,1.0,original,original
2022-04-06 19:40:00,3.82,1.0,original,original
2022-04-06 19:50:00,3.9816666666666665,0.8625,interpolation,original
2022-04-06 20:00:00,4.1433333333333335,0.8625,interpolation,original
2022-04-06 20:10:00,4.305,0.8625,interpolation,original
2022-04-06 20:20:00,4.466666666666667,0.8625,interpolation,original
2022-04-06 20:30:00,4.628333333333333,0.8625,interpolation,original
2022-04-06 20:40:00,4.79,0.8625,interpolation,original
2022-04-06 20:50:00,4.951666666666666,0.8625,interpolation,original
2022-04-06 21:00:00,5.113333333333333,0.8625,interpolation,original
2022-04-06 21:10:00,5.2749999999999995,0.8625,interpolation,original
2022-04-06 21:20:00,5.4366666666666665,0.8625,interpolation,original
2022-04-06 21:30:00,5.598333333333333,0.8625,interpolation,original
2022-04-06 21:40:00,5.76,0.8625,interpolation,original
2022-04-06 21:50:00,5.73,1.0,original,original
2022-04-06 22:00:00,5.92,1.0,original,original
2022-04-06 22:10:00,5.39,1.0,original,original
2022-04-06 22:20:00,4.85,1.0,original,original
2022-04-06 22:30:00,5.75,1.0,original,original
2022-04-06 22:40:00,3.45,1.0,original,original
2022-04-06 22:50:00,2.86,1.0,original,original
2022-04-06 23:00:00,2.46,1.0,original,original
2022-04-06 23:10:00,2.89,1.0,original,original
2022-04-06 23:20:00,2.96,1.0,original,original
2022-04-06 23:30:00,3.09,1.0,original,original
2022-04-06 23:40:00,3.38,1.0,original,original
2022-04-06 23:50:00,3.7,1.0,original,original
2022-04-07 00:00:00,3.99,1.0,original,original
2022-04-07 00:10:00,4.97,1.0,original,original
2022-04-07 00:20:00,5.19,1.0,original,original
2022-04-07 00:30:00,5.2,1.0,original,original
2022-04-07 00:40:00,4.8,1.0,original,original
2022-04-07 00:50:00,4.77,1.0,original,original
2022-04-07 01:00:00,4.49,1.0,original,original
2022-04-07 01:10:00,4.63,1.0,original,original
2022-04-07 01:20:00,4.36,1.0,original,original
2022-04-07 01:30:00,4.03,1.0,original,original
2022-04-07 01:40:00,4.25,1.0,original,original
2022-04-07 01:50:00,5.02,1.0,original,original
2022-04-07 02:00:00,5.08,1.0,original,original
2022-04-07 02:10:00,4.25,1.0,original,original
2022-04-07 02:20:00,4.6,1.0,original,original
2022-04-07 02:30:00,4.08,1.0,original,original
2022-04-07 02:40:00,3.76,1.0,original,original
2022-04-07 02:50:00,3.37,1.0,original,original
2022-04-07 03:00:00,3.87,1.0,original,original
2022-04-07 03:10:00,4.31,1.0,original,original
2022-04-07 03:20:00,3.96,1.0,original,original
2022-04-07 03:30:00,4.17,1.0,original,original
2022-04-07 03:40:00,3.58,1.0,original,original
2022-04-07 03:50:00,3.49,1.0,original,original
2022-04-07 04:00:00,3.9,1.0,original,original
2022-04-07 04:10:00,4.58,1.0,original,original
2022-04-07 04:20:00,4.73,1.0,original,original
2022-04-07 04:30:00,5.05,1.0,original,original
2022-04-07 04:40:00,6.02,1.0,original,original
2022-04-07 04:50:00,6.96,1.0,original,original
2022-04-07 05:00:00,6.26,1.0,original,original
2022-04-07 05:10:00,5.91,1.0,original,original
2022-04-07 05:20:00,5.89,1.0,original,original
2022-04-07 05:30:00,6.04,1.0,original,original
2022-04-07 05:40:00,6.52,1.0,original,original
2022-04-07 05:50:00,6.1,1.0,original,original
2022-04-07 06:00:00,5.24,1.0,original,original
2022-04-07 06:10:00,5.13,1.0,original,original
2022-04-07 06:20:00,5.25,1.0,original,original
2022-04-07 06:30:00,5.11,1.0,original,original
2022-04-07 06:40:00,5.47,1.0,original,original
2022-04-07 06:50:00,5.29,1.0,original,original
2022-04-07 07:00:00,5.37,1.0,original,original
2022-04-07 07:10:00,5.66,1.0,original,original
2022-04-07 07:20:00,5.32,1.0,original,original
2022-04-07 07:30:00,5.44,1.0,original,original
2022-04-07 07:40:00,5.02,1.0,original,original
2022-04-07 07:50:00,4.36,1.0,original,original
2022-04-07 08:00:00,5.52,1.0,original,original
2022-04-07 08:10:00,6.1,1.0,original,original
2022-04-07 08:20:00,6.28,1.0,original,original
2022-04-07 08:30:00,5.6,1.0,original,original
2022-04-07 08:40:00,7.55,1.0,original,original
2022-04-07 08:50:00,7.34,1.0,original,original
2022-04-07 09:00:00,8.49,1.0,original,original
2022-04-07 09:10:00,9.91,1.0,original,original
2022-04-07 09:20:00,9.47,1.0,original,original
2022-04-07 09:30:00,9.84,1.0,original,original
2022-04-07 09:40:00,10.13,1.0,original,original
2022-04-07 09:50:00,7.26,1.0,original,original
2022-04-07 10:00:00,8.39,1.0,original,original
2022-04-07 10:10:00,7.51,1.0,original,original
2022-04-07 10:20:00,5.87,1.0,original,original
2022-04-07 10:30:00,7.47,1.0,original,original
2022-04-07 10:40:00,5.6,1.0,original,original
2022-04-07 10:50:00,6.5,1.0,original,original
2022-04-07 11:00:00,6.91,1.0,original,original
2022-04-07 11:10:00,8.08,1.0,original,original
2022-04-07 11:20:00,10.27,1.0,original,original
2022-04-07 11:30:00,8.46,1.0,original,original
2022-04-07 11:40:00,7.91,1.0,original,original
2022-04-07 11:50:00,8.98,1.0,original,original
2022-04-07 12:00:00,7.71,1.0,original,original
2022-04-07 12:10:00,8.04,1.0,original,original
2022-04-07 12:20:00,8.69,1.0,original,original
2022-04-07 12:30:00,6.92,1.0,original,original
2022-04-07 12:40:00,6.72,1.0,original,original
2022-04-07 12:50:00,7.33,1.0,original,original
2022-04-07 13:00:00,8.1,1.0,original,original
2022-04-07 13:10:00,7.03,1.0,original,original
2022-04-07 13:20:00,8.1,1.0,original,original
2022-04-07 13:30:00,8.21,1.0,original,original
2022-04-07 13:40:00,7.37,1.0,original,original
2022-04-07 13:50:00,7.32,1.0,original,original
2022-04-07 14:00:00,8.03,1.0,original,original
2022-04-07 14:10:00,8.25,1.0,original,original
2022-04-07 14:20:00,10.56,1.0,original,original
2022-04-07 14:30:00,9.96,1.0,original,original
2022-04-07 14:40:00,9.81,1.0,original,original
2022-04-07 14:50:00,9.21,1.0,original,original
2022-04-07 15:00:00,10.91,1.0,original,original
2022-04-07 15:10:00,9.74,1.0,original,original
2022-04-07 15:20:00,9.23,1.0,original,original
2022-04-07 15:30:00,10.12,1.0,original,original
2022-04-07 15:40:00,10.31,1.0,original,original
2022-04-07 15:50:00,9.44,1.0,original,original
2022-04-07 16:00:00,9.71,1.0,original,original
2022-04-07 16:10:00,10.25,1.0,original,original
2022-04-07 16:20:00,10.72,1.0,original,original
2022-04-07 16:30:00,11.4,1.0,original,original
2022-04-07 16:40:00,10.15,1.0,original,original
2022-04-07 16:50:00,9.82,1.0,original,original
2022-04-07 17:00:00,9.68,1.0,original,original
2022-04-07 17:10:00,9.39,1.0,original,original
2022-04-07 17:20:00,9.27,1.0,original,original
2022-04-07 17:30:00,12.29,1.0,original,original
2022-04-07 17:40:00,9.93,1.0,original,original
2022-04-07 17:50:00,9.75,1.0,original,original
2022-04-07 18:00:00,9.09,1.0,original,original
2022-04-07 18:10:00,8.39,1.0,original,original
2022-04-07 18:20:00,9.06,1.0,original,original
2022-04-07 18:30:00,9.61,1.0,original,original
2022-04-07 18:40:00,8.31,1.0,original,original
2022-04-07 18:50:00,9.01,1.0,original,original
2022-04-07 19:00:00,9.34,1.0,original,original
2022-04-07 19:10:00,9.198333333333334,0.9375,interpolation,original
2022-04-07 19:20:00,9.056666666666667,0.9375,interpolation,original
2022-04-07 19:30:00,8.915,0.9375,interpolation,original
2022-04-07 19:40:00,8.773333333333333,0.9375,interpolation,original
2022-04-07 19:50:00,8.631666666666668,0.9375,interpolation,original
2022-04-07 20:00:00,8.49,0.9375,interpolation,original
2022-04-07 20:10:00,10.96,1.0,original,original
2022-04-07 20:20:00,11.52,1.0,original,original
2022-04-07 20:30:00,11.0,1.0,original,original
2022-04-07 20:40:00,10.2,1.0,original,original
2022-04-07 20:50:00,9.26,1.0,original,original
2022-04-07 21:00:00,8.79,1.0,original,original
2022-04-07 21:10:00,6.64,1.0,original,original
2022-04-07 21:20:00,8.14,1.0,original,original
2022-04-07 21:30:00,8.95,1.0,original,original
2022-04-07 21:40:00,8.98,1.0,original,original
2022-04-07 21:50:00,7.62,1.0,original,original
2022-04-07 22:00:00,7.17,1.0,original,original
2022-04-07 22:10:00,7.26,1.0,original,original
2022-04-07 22:20:00,5.92,1.0,original,original
2022-04-07 22:30:00,6.44,1.0,original,original
2022-04-07 22:40:00,8.02,1.0,original,original
2022-04-07 22:50:00,9.9,1.0,original,original
2022-04-07 23:00:00,9.04,1.0,original,original
2022-04-07 23:10:00,8.5,1.0,original,original
2022-04-07 23:20:00,9.34,1.0,original,original
2022-04-07 23:30:00,9.13,1.0,original,original
2022-04-07 23:40:00,7.67,1.0,original,original
2022-04-07 23:50:00,8.22,1.0,original,original
2022-04-08 00:00:00,7.45,1.0,original,original
2022-04-08 00:10:00,7.12,1.0,original,original
2022-04-08 00:20:00,10.84,1.0,original,original
2022-04-08 00:30:00,8.96,1.0,original,original
2022-04-08 00:40:00,7.59,1.0,original,original
2022-04-08 00:50:00,5.83,1.0,original,original
2022-04-08 01:00:00,7.05,1.0,original,original
2022-04-08 01:10:00,5.72,1.0,original,original
2022-04-08 01:20:00,5.98,1.0,original,original
2022-04-08 01:30:00,5.74,1.0,original,original
2022-04-08 01:40:00,6.03,1.0,original,original
2022-04-08 01:50:00,5.79,1.0,original,original
2022-04-08 02:00:00,5.0,1.0,original,original
2022-04-08 02:10:00,5.06,1.0,original,original
2022-04-08 02:20:00,6.08,1.0,original,original
2022-04-08 02:30:00,6.47,1.0,original,original
2022-04-08 02:40:00,5.72,1.0,original,original
2022-04-08 02:50:00,6.2,1.0,original,original
2022-04-08 03:00:00,6.42,1.0,original,original
2022-04-08 03:10:00,6.43,1.0,original,original
2022-04-08 03:20:00,6.48,1.0,original,original
2022-04-08 03:30:00,7.0,1.0,original,original
2022-04-08 03:40:00,5.87,1.0,original,original
2022-04-08 03:50:00,4.85,1.0,original,original
2022-04-08 04:00:00,5.21,1.0,original,original
2022-04-08 04:10:00,5.46,1.0,original,original
2022-04-08 04:20:00,5.25,1.0,original,original
2022-04-08 04:30:00,4.48,1.0,original,original
2022-04-08 04:40:00,4.55,1.0,original,original
2022-04-08 04:50:00,5.68,1.0,original,original
2022-04-08 05:00:00,3.52,1.0,original,original
2022-04-08 05:10:00,4.37,1.0,original,original
2022-04-08 05:20:00,4.57,1.0,original,original
2022-04-08 05:30:00,4.93,1.0,original,original
2022-04-08 05:40:00,5.05,1.0,original,original
2022-04-08 05:50:00,5.62,1.0,original,original
2022-04-08 06:00:00,5.56,1.0,original,original
2022-04-08 06:10:00,5.35,1.0,original,original
2022-04-08 06:20:00,4.52,1.0,original,original
2022-04-08 06:30:00,4.45,1.0,original,original
2022-04-08 06:40:00,4.83,1.0,original,original
2022-04-08 06:50:00,5.18,1.0,original,original
2022-04-08 07:00:00,5.23,1.0,original,original
2022-04-08 07:10:00,4.94,1.0,original,original
2022-04-08 07:20:00,4.0,1.0,original,original
2022-04-08 07:30:00,4.14,1.0,original,original
2022-04-08 07:40:00,4.38,1.0,original,original
2022-04-08 07:50:00,4.64,1.0,original,original
2022-04-08 08:00:00,4.79,1.0,original,original
2022-04-08 08:10:00,3.97,1.0,original,original
2022-04-08 08:20:00,6.57,1.0,original,original
2022-04-08 08:30:00,5.87,1.0,original,original
2022-04-08 08:40:00,4.12,1.0,original,original
2022-04-08 08:50:00,4.6,1.0,original,original
2022-04-08 09:00:00,6.19,1.0,original,original
2022-04-08 09:10:00,5.48,1.0,original,original
2022-04-08 09:20:00,7.27,1.0,original,original
2022-04-08 09:30:00,6.16,1.0,original,original
2022-04-08 09:40:00,5.72,1.0,original,original
2022-04-08 09:50:00,6.49,1.0,original,original
2022-04-08 10:00:00,5.99,1.0,original,original
